 1  817644  814021  814038  791282  568.00   32
 1  817644  814021  814038  801283  545.00   44
 1  817644  814021  814038  811283  640.00   57
 1  817650  106011  702259  781251  450.00   21
 1  817650  106011  702259  791252  544.00   32
 1  817650  106011  702259  801253  680.00   44
 1  817650  106011  702259  811253  660.00   57
 1  817654  106148  702277  789911  348.00   21
 1  817654  106148  702277  799912  406.00   32
 1  817654  106148  702277  809913  445.00   44
 1  817654  106148  702277  819913  558.00   56
 1  817656  106001  712510  781281  411.00   21
 1  817656  106001  712510  791282  442.00   32
 1  817656  106001  712510  801283  460.00   44
 1  817656  106001  712510  811283  610.00   56
 1  817656  106001  712510  821283  560.00   69
 1  817656  106001  712510  831283  655.00   80
 1  817658  106001  712414  781251  415.00   21
 1  817658  106001  712414  791252  502.00   32
 1  817658  106001  712414  801253  600.00   44
 1  817658  106001  712414  811253  640.00   56
 1  817658  106001  712414  821253  667.00   69
 1  817660  106001  712656  789911  378.00   21
 1  817660  106001  712656  799912  538.00   32
 1  817660  106001  712656  809913  535.00   44
 1  817660  106001  712656  819913  685.00   56
 1  817660  106001  712656  829913  645.00   68
 1  817660  106001  712656  839913  665.00   80
 1  817662  106001  712433  781281  448.00   21
 1  817668  814013  814058  781251  390.00   21
 1  817668  814013  814058  791252  554.00   32
 1  817668  814013  814058  801253  524.00   44
 1  817668  814013  814058  811253  600.00   56
 1  817668  814013  814058  821253  704.00   68
 1  817670  106087  712642  781251  425.00   21
 1  817670  106087  712642  791252  490.00   32
 1  817670  106087  712642  801253  559.00   44
 1  817670  106087  712642  811253  690.00   56
 1  817670  106087  712642  821253  697.00   68
 1  817670  106087  712642  831253  650.00   80
 1  817674  106148  712628  789911  406.00   21
 1  817674  106148  712628  799912  464.00   32
 1  817674  106148  712628  809913  501.00   44
 1  817674  106148  712628  819913  575.00   56
